Propinsi,Kota/Kab.,Kecamatan,Kelurahan,Kode Pos
Nanggroe Aceh Darussalam,Aceh Tenggara,Babussalam,Perapat Sepakat,24651
Nanggroe Aceh Darussalam,Aceh Tenggara,Lawe Bulan,Lawe Sagu,24651
Nanggroe Aceh Darussalam,Aceh Tenggara,Lawe Bulan,Lawe Rutung,24651
Nanggroe Aceh Darussalam,Aceh Tenggara,Lawe Bulan,Lawe Kolok,24651
Nanggroe Aceh Darussalam,Aceh Tenggara,Lawe Bulan,Kampung Nangka,24651
Nanggroe Aceh Darussalam,Aceh Tenggara,Babussalam,Kampung Melayu Gabungan,24651
Nanggroe Aceh Darussalam,Aceh Tenggara,Deleng Pokhisen,Bunga Melur Gabungan,24651
Nanggroe Aceh Darussalam,Bener Meriah,Permata,Timur Jaya,24582
Nanggroe Aceh Darussalam,Bener Meriah,Syiah Utama,Tembolon,24582
Nanggroe Aceh Darussalam,Bener Meriah,Permata,Temas Mumanang,24582
Nanggroe Aceh Darussalam,Bener Meriah,Bandar,Remang Ketike Jaya,24582
Nanggroe Aceh Darussalam,Bener Meriah,Syiah Utama,Rata Mulie,24582
Nanggroe Aceh Darussalam,Bener Meriah,Permata,Ramung Jaya,24582
Nanggroe Aceh Darussalam,Bener Meriah,Bener Kelipah,Nosar Tawar Jaya,24582
Nanggroe Aceh Darussalam,Bener Meriah,Bandar,Muyang Kute Mangku,24582
Nanggroe Aceh Darussalam,Bener Meriah,Bandar,Mutiara,24582
Nanggroe Aceh Darussalam,Bener Meriah,Bener Kelipah,Gunung Musara,24582
Nanggroe Aceh Darussalam,Bener Meriah,Mesidah,Gunung Sayang,24582
Nanggroe Aceh Darussalam,Bener Meriah,Syiah Utama,Goneng,24582
Nanggroe Aceh Darussalam,Bener Meriah,Bener Kelipah,Bintang Musara,24582
Nanggroe Aceh Darussalam,Bener Meriah,Permata,Bintang Bener,24582
Nanggroe Aceh Darussalam,Bener Meriah,Bandar,Beranun Teleden,24582
Nanggroe Aceh Darussalam,Bener Meriah,Bukit,Ujung Gele,24581
Nanggroe Aceh Darussalam,Bener Meriah,Bukit,Tingkem Asli,24581
Nanggroe Aceh Darussalam,Bener Meriah,Bukit,Tingkem Benyer,24581
Nanggroe Aceh Darussalam,Bener Meriah,Wih Pesam,Pante Raya,24581
Nanggroe Aceh Darussalam,Bener Meriah,Bukit,Panji Mulia II,24581
